482	-28.287300	0.029832	654.088074
483	-27.581480	0.034058	402.515717
484	-27.197470	0.036532	402.515717
485	-26.259613	0.038304	301.886780
486	-25.796476	0.041075	301.886780
487	-25.953192	0.040300	301.886780
488	-26.509993	0.038632	402.515717
489	-26.342144	0.038293	402.515717
490	-26.510857	0.036279	301.886780
491	-27.434839	0.032896	503.144653
492	-26.982603	0.034065	301.886780
493	-27.088242	0.034511	352.201263
494	-28.785362	0.026771	503.144653
495	-27.659819	0.031581	603.773560
496	-27.624146	0.032625	503.144653
497	-26.796898	0.036957	402.515717
498	-25.740646	0.038853	603.773560
499	-25.398802	0.040309	603.773560
500	-26.619963	0.032161	1157.232666
501	-25.726978	0.039215	352.201263
502	-28.977604	0.025851	805.031433
503	-29.057699	0.027199	754.716980
504	-27.934301	0.029609	553.459106
505	-28.172024	0.029140	905.660400
